podcast_id,title_podcast,category,content,rating,vader_sentiment,bert_sentiment,textrank_summary,t5_summary
f3ad67c699fc4f04d36a3b9c8880cec8,Little Realms | A DnD Actual Play Podcast,leisure,"Highly recommend.  Great pace, very fun characters, editing is on point. Very fun, quick, and consumable episodes! Looking forward to more! Never played DnD but very interested now and found it easy to follow along",5,positive,,"It's well-edited and sound-designed, and the players are engaging to listen to. The relaxed pace and interesting characters make it a wonderfully immersive podcast to listen to. Production and editing is well done and does a great job to immerse listeners.","""Ep 4: Several Small Lies and One Big One"" is a great place for new listeners to jump into the story and immerse themselves in the antics of Vim, Jorell, Cyrus, and Ardyn . their strong editing and sound design paired with the playful characters round out all the things I need"
075f6f849160978e343aace2964168b8,Hear It Now (retired),government,:),5,positive,,,:) . : :
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,4 minutes in and he’s still talking about his sponsor,1,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,You talk too fast.,5,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,I’m four minutes in and I’ve heard two commercials and about His animals nothing that’s motivated me at all matter fact I’m turning it off.,1,negative,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"I find the speaker pompous and arrogant, and it seems like he just likes to hear himself talk. I listened to a few of the podcasts and kept hoping it would get better but I didn't find it at all inspirational or motivational or even that interesting. Smith talks about himself like he's awesome (""I'm a really interesting guy"") and it's kind of tedious and repetative. I get a lot more out of podcasts like Inspire Nation or Fire it Up with CJ Liu.",1,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Just started listening to Scott today and after a few episodes I am hooked. Very simple approach. I am a small business owner and this is exactly what I need to start my day. Thanks.,5,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"I’m a free spirited, laid back person who can sometimes be mistaken for lazy, which I am not. But my laid back personality can sometimes get in the way of getting things done. This podcast has helped me to get my day started on the right path so I can have the motivational push I need to stay on track with my goals. 
My favorite thing about the podcast is that it is only 3 minutes long. Advice is given in well-thought, succinct quips that pack a quick punch to your brain. 
Only slight irritation that I let pass because I can understand the why, is that it takes about 3 minutes to get through the ads to get the quick nuggets of advice. But I don’t mind, I’m sure it is his way of funding the podcast to make it happen.",5,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"I listened to your shows for a full year when they were daily, and stopped when my boyfriend died. When I came back you did one episode a week and the first one I watched you were talking about how lazy and incompetent millennials are. I'm so sick of old people thinking we're stupid and unjustifiably bashing our generation.",1,negative,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"You have great insight and I enjoy listen to your advise. BUT I need you to stop rambling for 5 minutes about the sponsorships, let’s get to it! If you do enjoy advertising them, let’s make your podcast a little longer to make up for what went off tangent on :)",4,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Half the podcast is a ad.,1,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Thanks for the boost!,5,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,60% of the podcasts are unsubtle ads!,1,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,I enjoy this podcast series. He gives me motivation and new ideas on how to take care of my life and be positive.,5,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"The Daily Boost is nothing more than a boost to the host's own ego. 

Every episode is the same. He spends several minutes touting how long he's been doing podcasts, how many downloads he has, then he promotes his product (a tired, beaten down service that sends you fluffy reminders to do simple things for an exorbitant price), proceeds to  admonish you for not buying his service, continues by reminding  you the true ""secrets of success"" are behind his paywall, and then accuses you of being incompetent if you don't buy into his program. 

This guy gives the Scientologists a run for their money in terms of self aggrandizement and aggressive marketing. 

Give YOURSELF a ""Boost"" - don't waste 10 minutes of your life listening to this guy. You'll walk away feeling worse than you did before.",1,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,This guy is promoting himself. He sounds like a used car lot commercial.,1,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Great podcast!,5,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,This show was great before. Half of the shows now are sponsor ads and for his business. I know promotion for your product is important for growth but at least add more substance. I have found a new podcast called BREATHE Motivation that is daily and has been a lot more substance and doesn't have the sponsor feel and is geared towards daily success.,2,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Unfortunately- very little here. Certainly nothing new. When you finally get past the ads and listen to what’s actually said it hardly seems worth the effort.,1,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Literally a waste of my time listening to this full of ads and very little useful information,1,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"Lots of ads, and he mostly just talks about himself the whole time.",2,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,I’ll give anything a chance or just once. In this case I listened to two different episodes approximately 12 minutes long each. The first four minutes are for ads and the last minute or two is for self-promotion. One star & unsubscribe.,1,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"Wish the ads/promotions for companies that sponsor the podcast weren't so long - seems like a big advertising listen which you have to skip over to get to the title topic. But overall, very informative podcast and great topics that are covered.",3,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Seems like a 10min advertisement,2,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,I have head you in my ears on and off for a few years now and every time I start feeling trapped in life I put you on and it doesn’t take me much time to figure out the right path. When I forget “my way” you remind me how to get it back. Your so down to earth and almost every time I put you on it feels like your talking right to me. I love it cause it’s that kick in the butt that I need to keep me in my goals!,5,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,First 3 minutes wasted talking about dog treats and the rest of the time very annoying background music 👎🏽👎🏽,1,negative,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Love starting my week listening to this very motivating podcast ! Some episodes hit home harder than others but each episodes teaches me something !,5,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Half of the podcast seems like ads.,1,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"I love these podcasts and they help so much. BUT, for the first 2-3 minutes (sometimes even longer) all is talked about is sponsors and products. Just hearing that gives me anxiety..we are being sold everything all the time. Please make these podcasts more about the subject and not the revenue..I know ads are your way to make money but it’s too much. It is making me want to stop listening..:(",1,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"I decided to give this podcast a try so I listened to the August 21st episode. In a 9 minute podcast he spent the first 3:45 minutes talking about his other programs and advertising himself and the last 20 seconds doing the same. If you’re going to make a 9 minute podcast, don’t put in 4 minutes of self promotion, especially at the beginning. The actual content was ok. Definitely not worth waiting through all the self-advertising at the beginning though.",2,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"5 minute long spiel on how this accounting software changes lives, no thanks.",1,negative,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off.   All I heard were ads! A third of your episode is ads!? Ridiculous.  Way too greedy.  I won’t listen to another episode.,1,negative,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Thanks for all the great advice Scott,5,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"The old content was better before he restructured it. It’s mostly just filler talk now, sadly.",1,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"I’ve only listened to a few. Wow. This podcast isn’t very long, but too many minutes are devoted to advertising at the beginning.",1,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Today’s episode is 10 minutes. There was idle chatter and nonsense for 4.5 minutes before the content began. One of the most annoying podcasts in life. I’ve never unsubbed so quickly.,1,negative,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,My one & only 9 minutes daily podcast for the past 4 years !,5,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"I downloaded a few podcasts on meditation, positivity, and mindfulness. This has been the worst one I've listened to yet. I downloaded 3 episodes and listened to two and had to delete them. Guy comes across so smarmy. I can't listen to his voice and way of talking. It irritates me. The advice he gives too just seems like the most obvious, run-of-the-mill stuff you can see on any greeting card from hallmark.",1,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"Let me start by saying this is the first review I have ever made on a podcast. The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place.

I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge. So, you spend every Tuesday afternoon frantically racing to that green bench in the park so he can drop some insightful knowledge that will revamp your entire week, giving you the sense that life is going to be okay and it’s not as hard as you think because you have a fair amount of control over your hopes, flaws, dreams, and aspirations. 

About a year ago, I played an episode for my spouse and it was completely out of the norm (I.e. not so good), I gave a nervous laugh (😅) and started fast forwarding before eventually turning it off and saying “Um, don’t judge that one, maybe he is just having an off day.” I’ll play it again someday👀. 

Today however, I was completely embarrassed playing his “One Question Stops Procrastination” from November 12, 2018.  What was said in this episode was completely unattractive, it was absolute NONSENSE. He should be ashamed of himself for finding amusement in this bad advice, bad approach, and his pompous (arrogant) behavior. I hope he listens to this podcast again and reevaluates his reasoning behind be putting this type of content out. I don’t mean to sound whiny or sensitive, that’s not my intention. People trust him, I trusted him (which is shocking), people confide in him about seriously debilitating mental health issues and more. He is losing credibility, a loyal fan base, and himself.

It was mortifying to see how my spouse looked at me for recommending “an amazing podcast that could touch the soul of anyone who listened.” This is bad, really bad. It’s like there is a whole new person impersonating a man without that doesn’t have one arrogant bone in his body. A man you could literally confide in about anything.

November 12, 2018-“On Question Stops Procrastination” is a 14 minute podcast. 7 out of those 14 minutes was dedicated to commercials and advertising. I remember hearing a podcast from long ago where he talked about not liking that advertisements were everywhere and that’s not how he operates. What is he doing? Why? 7 minutes of commercials/ads out of a 14 minute podcast is not only insane, but honestly in unacceptable. 

Read the reviews, everyone is saying the same thing! This change wasn’t for the better.",1,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Tried listening. 11 minutes of a podcast. 8 of those seemed like ads. Meh.,1,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Very motivational and wakes me up in the morning mentally and physically.,4,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"I look forward to hearing Scott each morning. This boost works for me and I find myself much more hopeful in the morning. Plus, love being able to support another person from Florida!",5,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,"I thought this would be right up my alley from reading other reviews. However, most of the episodes are half advertisements. Who wants to sit, or scroll, through 4 minutes of adds in an 8 minute podcast?",1,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,Too much advertising,1,neutral,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
